<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180927,000000,0.0411800,0.0416900,0.0404500,0.0413000,24973930000
20180928,000000,0.0415100,0.0415900,0.0404700,0.0407600,22598440000
20181001,000000,0.0409200,0.0410100,0.0401400,0.0403100,13107190000
20181002,000000,0.0405400,0.0406700,0.0401200,0.0403700,9863180000
20181003,000000,0.0403700,0.0409500,0.0401800,0.0407100,16607130000
20181004,000000,0.0406900,0.0409900,0.0396300,0.0399000,21443730000
20181005,000000,0.0398700,0.0400000,0.0393400,0.0395800,13771600000
20181008,000000,0.0396800,0.0398000,0.0388200,0.0392100,15054560000
20181009,000000,0.0393500,0.0396600,0.0384000,0.0384000,22327490000
20181010,000000,0.0385500,0.0386600,0.0377600,0.0381300,20574150000
20181011,000000,0.0373900,0.0378600,0.0365800,0.0377000,45030760000
20181012,000000,0.0380000,0.0384000,0.0373700,0.0379500,20949230000
20181015,000000,0.0381800,0.0388000,0.0379000,0.0384900,16090090000
20181016,000000,0.0384900,0.0389500,0.0376100,0.0384000,25922010000
20181017,000000,0.0386700,0.0388700,0.0380100,0.0384600,19671440000
20181018,000000,0.0383800,0.0385000,0.0377400,0.0379300,11791330000
20181019,000000,0.0379800,0.0379800,0.0368500,0.0368900,19679100000
20181022,000000,0.0369000,0.0370300,0.0358600,0.0361400,26955180000
20181023,000000,0.0359300,0.0363800,0.0352000,0.0362000,24849040000
20181024,000000,0.0363000,0.0371400,0.0358500,0.0368500,28767740000
20181025,000000,0.0362800,0.0365200,0.0360300,0.0363500,11170140000
20181026,000000,0.0362000,0.0362200,0.0356200,0.0357400,14443800000
20181029,000000,0.0356500,0.0367000,0.0356500,0.0364000,12796980000
20181030,000000,0.0362900,0.0366700,0.0360100,0.0366000,11713000000
20181031,000000,0.0367600,0.0370500,0.0365800,0.0365800,14290200000
20181101,000000,0.0366600,0.0366850,0.0358500,0.0362000,17981000000
20181102,000000,0.0362250,0.0363500,0.0360400,0.0361300,11437990000
20181106,000000,0.0362000,0.0366200,0.0361400,0.0361500,15875830000
20181107,000000,0.0360050,0.0381900,0.0357300,0.0381900,58093580000
20181108,000000,0.0383000,0.0387400,0.0377950,0.0380300,35870320000
20181109,000000,0.0378550,0.0380800,0.0371000,0.0375700,20833190000
20181112,000000,0.0377050,0.0385000,0.0377050,0.0381800,19702620000
20181113,000000,0.0380500,0.0391500,0.0377350,0.0384400,32378640000
20181114,000000,0.0383000,0.0385700,0.0378000,0.0381500,17589960000
20181115,000000,0.0383850,0.0394000,0.0381650,0.0392800,32868290000
20181116,000000,0.0395200,0.0395600,0.0388750,0.0391600,19572080000
20181119,000000,0.0391650,0.0395000,0.0385000,0.0388000,12616220000
20181120,000000,0.0387200,0.0387200,0.0373450,0.0374300,20463240000
