Date,Open,High,Low,Close,Volume,Adj Close
2012-03-05,68.64,68.89,68.00,68.51,856600,33.95
2012-03-02,69.56,70.75,68.73,69.11,1126600,34.25
2012-03-01,68.87,70.70,68.47,69.52,965200,34.45
2012-02-29,69.64,70.25,68.37,68.57,1240200,33.98
2012-02-28,69.29,69.93,68.56,69.51,1056400,34.44
2012-02-27,67.74,69.55,67.47,69.20,1055000,34.29
2012-02-24,69.01,69.88,67.37,67.86,1182800,33.63
2012-02-23,70.08,70.45,68.50,69.22,1357400,34.30
2012-02-22,72.05,72.90,69.81,70.08,2131000,34.73
2012-02-21,76.21,76.51,71.78,72.47,1811400,35.91
2012-02-17,77.56,78.64,76.10,76.38,920000,37.85
2012-02-16,75.64,77.26,74.38,77.07,969600,38.19
2012-02-15,76.22,76.68,74.20,74.75,1092400,37.04
2012-02-14,75.55,76.32,75.03,76.00,730200,37.66
2012-02-13,75.37,75.75,74.69,75.75,456800,37.54
2012-02-10,75.05,75.90,74.03,74.50,555400,36.92
2012-02-09,76.28,76.28,74.48,76.03,676000,37.68
2012-02-08,76.36,76.94,75.11,75.72,721200,37.52
2012-02-07,77.45,77.94,76.78,76.83,689000,38.07
2012-02-06,77.85,78.07,76.33,77.43,703600,38.37
2012-02-03,78.49,79.53,78.14,78.37,780000,38.84
2012-02-02,77.27,78.63,76.88,77.43,756400,38.37
2012-02-01,76.48,77.88,76.03,77.68,852200,38.49
2012-01-31,74.81,76.37,73.31,76.13,1049400,37.73
2012-01-30,73.79,75.34,73.78,74.55,679800,36.94
2012-01-27,72.70,74.98,72.00,74.56,812800,36.95
2012-01-26,72.47,74.64,71.19,72.71,1507800,36.03
2012-01-25,74.74,77.15,74.67,75.44,993600,37.38
2012-01-24,73.51,74.74,73.06,74.26,601400,36.80
2012-01-23,73.58,74.54,72.70,73.72,673600,36.53
2012-01-20,73.66,74.65,73.29,73.52,500000,36.43
2012-01-19,73.45,74.70,72.99,74.02,789600,36.68
2012-01-18,72.46,74.00,71.51,73.41,556800,36.38
2012-01-17,73.24,73.71,72.20,72.36,508200,35.86
2012-01-13,71.78,72.67,70.90,72.51,900000,35.93
2012-01-12,73.19,73.31,71.03,72.16,1115400,35.76
2012-01-11,73.22,74.01,72.42,72.85,1210400,36.10
2012-01-10,73.86,74.77,73.24,73.90,872800,36.62
2012-01-09,74.34,75.53,73.60,74.76,822000,37.05
2012-01-06,74.98,75.45,73.77,73.86,971400,36.60
2012-01-05,74.00,75.48,73.59,75.24,741600,37.28
2012-01-04,73.86,74.71,72.68,74.43,844000,36.88
2012-01-03,76.43,76.66,73.78,73.95,1086800,36.64
2011-12-30,75.95,76.17,74.93,75.09,522600,37.21
2011-12-29,74.73,76.05,74.72,75.94,392800,37.63
2011-12-28,75.26,75.89,74.00,74.85,535200,37.09
2011-12-27,75.94,77.14,75.00,75.60,621400,37.46
2011-12-23,76.42,76.42,74.31,76.02,876200,37.67
2011-12-22,76.70,77.00,75.62,76.35,540600,37.83
2011-12-21,75.79,76.95,75.00,76.51,580800,37.91
2011-12-20,75.24,76.53,74.70,76.20,1126600,37.76
2011-12-19,76.15,76.51,74.09,74.30,829200,36.82
2011-12-16,73.68,76.39,73.68,76.16,2166000,37.74
2011-12-15,72.83,74.00,72.33,73.52,1339400,36.43
2011-12-14,70.05,72.15,69.44,72.01,1405800,35.68
2011-12-13,70.83,71.28,70.14,70.34,2117000,34.86
2011-12-12,69.05,70.66,68.83,70.21,798400,34.79
2011-12-09,68.27,70.25,68.00,69.77,739200,34.57
2011-12-08,69.63,69.63,67.13,67.91,1121800,33.65
2011-12-07,70.13,70.69,69.62,70.06,1214600,34.72
2011-12-06,70.72,72.02,70.51,70.87,1223000,35.12
2011-12-05,70.00,71.97,69.83,71.08,1012600,35.22
2011-12-02,69.95,70.60,68.84,69.66,871000,34.52
2011-12-01,68.97,72.00,68.77,70.18,2351600,34.78
2011-11-30,65.64,69.46,65.64,69.42,1318600,34.40
2011-11-29,64.13,66.10,63.77,65.30,688400,32.36
2011-11-28,63.54,64.47,63.07,63.74,423600,31.59
2011-11-25,60.75,62.30,60.56,61.28,287600,30.37
2011-11-23,62.10,62.49,60.81,61.00,726800,30.23
2011-11-22,63.85,64.04,62.54,62.66,388600,31.05
2011-11-21,63.99,64.13,62.69,63.78,602800,31.61
2011-11-18,64.92,65.80,64.59,65.03,567000,32.22
2011-11-17,66.00,66.57,64.31,64.83,837800,32.13
2011-11-16,66.65,67.25,66.03,66.12,762600,32.76
2011-11-15,66.99,68.29,66.43,67.53,721000,33.46
2011-11-14,68.23,69.55,66.85,67.01,803800,33.21
2011-11-11,66.12,68.48,66.04,68.00,641600,33.70
2011-11-10,67.80,68.28,65.01,65.54,1031200,32.48
2011-11-09,67.55,68.86,66.71,66.87,1115400,33.14
2011-11-08,69.24,69.29,67.32,69.16,649600,34.27
2011-11-07,68.40,69.34,67.82,68.65,631800,34.02
2011-11-04,68.41,69.64,67.90,68.80,964600,34.09
2011-11-03,66.28,69.00,65.69,68.82,945600,34.10
2011-11-02,66.52,66.97,65.03,65.40,741600,32.41
2011-11-01,64.60,66.68,64.39,65.61,1107400,32.51
2011-10-31,66.16,67.61,65.68,66.53,678400,32.97
2011-10-28,68.43,68.57,67.00,67.25,600600,33.32
2011-10-27,68.20,68.83,65.87,68.51,873400,33.95
2011-10-26,66.19,66.79,64.66,65.54,1031800,32.48
2011-10-25,67.48,67.53,64.73,65.92,902200,32.67
2011-10-24,66.53,69.31,66.21,68.61,903000,34.00
2011-10-21,66.18,66.36,64.33,65.97,1615200,32.69
2011-10-20,64.48,65.99,62.65,65.91,1098600,32.66
2011-10-19,64.55,64.55,62.92,63.24,764800,31.34
2011-10-18,63.55,65.23,62.94,64.57,1042800,32.00
2011-10-17,62.99,64.23,62.55,63.24,829400,31.34
2011-10-14,64.48,64.49,62.74,63.69,767800,31.56
2011-10-13,61.97,64.75,61.56,64.25,867200,31.84
2011-10-12,61.95,62.84,61.67,62.09,779200,30.77
2011-10-11,59.76,61.95,59.34,61.77,770600,30.61
2011-10-10,59.04,60.05,58.20,60.04,813400,29.75
2011-10-07,58.38,59.80,57.20,57.53,1031200,28.51
2011-10-06,54.90,58.08,54.90,58.05,1028600,28.77
2011-10-05,54.45,56.08,53.49,55.76,858600,27.63
2011-10-04,51.12,54.73,51.10,54.57,1353600,27.04
2011-10-03,55.67,56.54,51.26,51.32,1526200,25.43
2011-09-30,57.00,57.89,56.14,56.29,819000,27.89
2011-09-29,58.37,58.71,56.55,57.98,582000,28.73
2011-09-28,58.71,59.16,57.32,57.40,800600,28.44
2011-09-27,59.85,59.95,58.16,58.68,654800,29.08
2011-09-26,59.05,59.39,57.64,58.66,738600,29.07
2011-09-23,55.58,58.44,55.58,58.40,987600,28.94
2011-09-22,53.62,55.73,53.62,55.45,1350200,27.48
2011-09-21,57.98,58.42,55.35,55.39,572000,27.45
2011-09-20,59.40,59.95,57.92,57.93,654400,28.71
2011-09-19,59.02,59.76,58.53,59.15,427800,29.31
2011-09-16,59.87,60.56,59.60,59.88,923600,29.67
2011-09-15,60.62,60.89,59.26,59.71,596200,29.59
2011-09-14,56.92,60.55,56.92,59.54,1325800,29.50
2011-09-13,54.67,57.50,53.72,56.43,908400,27.96
2011-09-12,53.16,54.36,53.00,54.28,455400,26.90
2011-09-09,53.96,56.33,53.09,53.96,721000,26.74
2011-09-08,55.76,56.12,54.16,54.71,544800,27.11
2011-09-07,54.91,56.62,54.78,56.31,657200,27.90
2011-09-06,52.75,54.09,52.65,53.97,578200,26.74
2011-09-02,54.86,56.18,54.22,54.38,498600,26.95
2011-09-01,57.62,58.29,55.69,55.79,587000,27.65
2011-08-31,58.76,59.38,57.40,57.73,497800,28.61
2011-08-30,58.20,59.04,57.20,58.29,528600,28.88
2011-08-29,56.59,58.68,56.59,58.64,600800,29.06
2011-08-26,53.12,55.99,52.66,55.99,879400,27.75
2011-08-25,55.43,56.11,53.41,53.57,823200,26.55
2011-08-24,54.41,55.24,53.98,55.03,765600,27.27
2011-08-23,53.06,54.94,52.73,54.66,843800,27.09
2011-08-22,54.89,55.01,52.62,52.77,859200,26.15
2011-08-19,52.77,55.35,52.77,53.33,986600,26.43
2011-08-18,55.37,55.39,53.37,53.87,823200,26.69
2011-08-17,57.66,58.38,56.33,57.30,522000,28.39
2011-08-16,56.57,58.61,56.36,57.56,896400,28.52
2011-08-15,56.46,57.90,56.46,57.46,517800,28.47
2011-08-12,55.45,57.43,55.29,55.98,764200,27.74
2011-08-11,52.38,55.71,52.23,54.80,920200,27.16
2011-08-10,54.61,54.91,52.24,52.35,1375200,25.94
2011-08-09,53.37,56.18,51.79,56.17,1502200,27.83
2011-08-08,55.33,55.39,51.96,52.21,1551600,25.87
2011-08-05,56.33,56.77,52.89,55.07,1042600,27.29
2011-08-04,57.73,58.20,55.41,55.45,1420000,27.48
2011-08-03,57.32,58.73,55.94,58.57,1182400,29.02
2011-08-02,59.90,60.19,56.94,57.07,1214600,28.28
2011-08-01,62.47,63.48,59.83,60.07,1553600,29.77
2011-07-29,59.89,61.47,59.50,61.12,751600,30.29
2011-07-28,61.96,62.61,60.55,60.70,707600,30.08
2011-07-27,62.25,63.13,61.06,61.95,1173400,30.70
2011-07-26,62.74,63.50,62.44,62.65,1078200,31.05
2011-07-25,63.74,63.81,61.62,62.92,1709400,31.18
2011-07-22,65.64,65.84,64.01,64.34,636000,31.88
2011-07-21,66.17,67.19,65.21,65.95,735400,32.68
2011-07-20,67.04,67.10,65.61,65.70,866600,32.56
2011-07-19,65.35,66.85,65.19,66.82,779400,33.11
2011-07-18,66.47,66.57,64.10,65.23,788200,32.32
2011-07-15,67.56,67.75,66.61,67.11,509600,33.26
2011-07-14,68.00,69.11,66.90,67.21,736600,33.31
2011-07-13,67.82,68.96,67.32,67.57,911400,33.48
2011-07-12,67.49,67.76,66.09,67.06,701400,33.23
2011-07-11,68.77,69.06,67.54,67.79,429600,33.59
2011-07-08,68.56,69.78,68.48,69.58,541600,34.48
2011-07-07,70.00,70.21,68.87,69.10,1282000,34.24
2011-07-06,69.10,70.61,68.99,69.66,1090400,34.52
2011-07-05,69.03,69.21,67.96,68.72,601000,34.05
2011-07-01,68.67,69.35,68.57,69.10,699600,34.24
2011-06-30,68.40,69.63,68.40,68.46,477800,33.92
2011-06-29,68.63,68.94,67.34,68.30,847600,33.85
2011-06-28,67.64,69.00,67.59,68.65,611200,34.02
2011-06-27,67.30,68.54,66.96,67.89,737600,33.64
2011-06-24,68.49,68.49,66.39,66.99,1011000,33.20
2011-06-23,66.89,68.90,66.89,68.58,637200,33.98
2011-06-22,67.68,68.17,66.80,66.86,471800,33.13
2011-06-21,67.14,68.23,66.92,67.88,681400,33.64
2011-06-20,65.32,67.79,65.26,66.92,554200,33.16
2011-06-17,65.05,66.49,64.46,65.37,784400,32.39
2011-06-16,63.94,65.18,63.50,64.27,450400,31.85
2011-06-15,63.99,64.62,63.00,64.03,700800,31.73
2011-06-14,63.15,65.91,63.09,64.77,1209200,32.10
2011-06-13,61.95,63.60,61.72,62.60,484200,31.02
2011-06-10,61.62,62.30,61.31,61.55,592400,30.50
2011-06-09,62.30,62.43,61.49,61.64,409400,30.54
2011-06-08,63.28,63.99,62.05,62.30,625400,30.87
2011-06-07,63.48,64.56,62.68,63.71,780400,31.57
2011-06-06,63.75,63.95,62.73,63.16,619200,31.30
2011-06-03,64.60,65.65,63.74,63.95,760000,31.69
2011-06-02,65.77,66.17,65.22,65.68,390600,32.55
2011-06-01,67.36,67.92,65.22,65.52,755600,32.47
2011-05-31,68.17,68.36,67.18,67.54,714000,33.47
2011-05-27,67.68,68.03,66.92,67.43,331200,33.41
2011-05-26,67.22,67.63,66.69,67.31,382400,33.35
2011-05-25,67.84,68.63,66.83,67.50,530200,33.45
2011-05-24,68.49,68.66,67.37,68.07,695400,33.73
2011-05-23,68.83,69.30,67.93,68.10,721200,33.75
2011-05-20,69.50,70.00,68.78,69.59,457200,34.48
2011-05-19,69.07,70.00,68.41,69.76,374200,34.57
2011-05-18,68.46,68.87,67.36,68.58,398600,33.98
2011-05-17,67.82,68.95,67.72,68.44,452200,33.91
2011-05-16,68.85,69.48,68.16,68.29,736800,33.84
2011-05-13,69.59,70.00,68.62,69.08,479400,34.23
2011-05-12,69.16,70.07,68.43,69.77,682000,34.57
2011-05-11,68.83,69.73,68.13,69.31,559600,34.35
2011-05-10,68.76,69.66,68.45,68.89,769800,34.14
2011-05-09,68.34,69.00,67.50,68.30,504000,33.85
2011-05-06,68.88,69.33,67.90,68.53,854600,33.96
2011-05-05,66.00,68.99,65.90,68.10,777400,33.75
2011-05-04,66.47,67.58,65.45,66.24,642600,32.82
2011-05-03,65.48,66.54,64.72,66.37,817800,32.89
2011-05-02,66.53,66.72,65.04,65.41,442000,32.41
2011-04-29,64.68,66.09,63.79,65.87,840000,32.64
2011-04-28,64.33,64.68,63.39,64.45,617800,31.94
2011-04-27,62.48,64.55,62.26,64.45,827600,31.94
2011-04-26,61.00,62.58,60.61,62.33,962000,30.89
2011-04-25,60.45,61.44,59.80,60.95,490800,30.20
2011-04-21,61.80,61.80,59.44,60.58,372800,30.02
2011-04-20,60.98,61.52,60.42,60.84,445200,30.15
2011-04-19,60.64,60.89,59.73,60.16,534800,29.81
2011-04-18,60.38,60.74,59.00,60.35,662200,29.91
2011-04-15,60.09,60.75,59.62,60.41,436000,29.94
2011-04-14,59.97,60.70,59.80,60.27,651200,29.87
2011-04-13,62.73,62.73,60.33,60.82,688800,30.14
2011-04-12,59.77,63.23,59.77,62.44,1494600,30.94
2011-04-11,60.20,60.63,59.52,60.01,818000,29.74
2011-04-08,63.13,63.18,59.99,60.12,855400,29.79
2011-04-07,63.49,63.65,62.28,62.93,399400,31.18
2011-04-06,63.20,63.54,61.95,63.27,447000,31.35
2011-04-05,62.60,63.25,62.22,62.61,398800,31.03
2011-04-04,62.71,62.99,62.00,62.54,475800,30.99
2011-04-01,63.98,64.09,62.50,62.71,606400,31.08
2011-03-31,63.78,64.00,63.10,63.42,506200,31.43
2011-03-30,62.88,63.98,62.84,63.65,310600,31.54
2011-03-29,61.70,62.88,61.56,62.76,565800,31.10
2011-03-28,61.94,62.17,61.52,61.68,526800,30.56
2011-03-25,61.23,62.66,60.78,61.65,478400,30.55
2011-03-24,60.95,61.21,60.29,60.86,372000,30.16
2011-03-23,59.87,61.10,59.13,60.70,432600,30.08
2011-03-22,61.37,61.81,59.89,60.08,592800,29.77
2011-03-21,60.40,61.61,59.95,61.22,605400,30.34
2011-03-18,58.21,60.89,58.17,60.03,1125400,29.75
2011-03-17,59.20,59.43,57.33,57.39,661800,28.44
2011-03-16,58.58,59.88,57.82,58.14,1009000,28.81
2011-03-15,57.56,59.66,57.43,59.10,683600,29.29
2011-03-14,59.96,60.49,58.94,59.76,561000,29.61
2011-03-11,58.63,61.54,58.63,60.70,833000,30.08
2011-03-10,59.68,60.95,58.59,60.35,1032800,29.91
2011-03-09,60.77,60.77,59.62,60.14,718400,29.80
2011-03-08,57.88,61.16,57.70,60.72,1095400,30.09
2011-03-07,58.09,58.96,56.75,57.72,779800,28.60
2011-03-04,59.04,59.04,57.76,58.54,563000,29.01
2011-03-03,57.35,59.20,57.21,58.80,1009600,29.14
2011-03-02,56.99,57.76,56.15,56.53,877400,28.01
2011-03-01,59.55,59.61,56.27,56.93,1009400,28.21
2011-02-28,59.94,60.17,58.53,59.45,940400,29.46
2011-02-25,58.42,59.25,58.01,59.22,617400,29.35
2011-02-24,57.48,58.61,56.28,58.16,1400800,28.82
2011-02-23,60.02,60.03,56.83,57.33,1746600,28.41
2011-02-22,62.75,62.75,59.50,60.00,1566600,29.73
2011-02-18,64.91,64.98,63.93,64.03,619600,31.73
2011-02-17,64.20,64.97,64.20,64.73,317600,32.08
2011-02-16,64.68,65.00,63.86,64.34,498000,31.88
2011-02-15,64.04,64.48,64.00,64.48,575200,31.95
2011-02-14,63.74,64.80,63.21,64.51,751400,31.97
2011-02-11,62.01,64.36,61.68,63.90,706200,31.66
2011-02-10,61.97,62.96,61.80,62.48,718400,30.96
2011-02-09,61.14,62.41,61.06,62.37,603400,30.91
2011-02-08,61.12,62.61,61.12,61.94,491600,30.69
2011-02-07,61.65,62.68,61.19,61.30,495000,30.38
2011-02-04,59.65,61.96,59.65,61.41,1155800,30.43
2011-02-03,60.32,60.63,59.11,59.65,1177800,29.56
2011-02-02,61.54,61.69,59.89,60.00,1023800,29.73
2011-02-01,59.86,62.54,59.86,62.25,1070600,30.85
2011-01-31,59.81,60.71,59.21,59.24,712800,29.36
2011-01-28,62.70,62.76,59.47,59.72,892200,29.59
2011-01-27,60.60,63.15,60.60,62.84,882800,31.14
2011-01-26,61.26,61.40,59.55,61.06,1485000,30.26
2011-01-25,61.49,62.33,59.02,61.13,1468600,30.29
2011-01-24,59.88,61.16,59.50,60.76,1046400,30.11
2011-01-21,61.44,61.70,59.76,59.91,1037800,29.69
2011-01-20,62.55,62.92,60.54,61.25,981800,30.35
2011-01-19,63.48,64.24,62.52,62.68,696400,31.06
2011-01-18,63.95,64.00,62.24,62.97,715800,31.20
2011-01-14,63.34,64.34,62.95,64.10,426000,31.76
2011-01-13,63.12,63.99,62.85,63.68,384800,31.56
2011-01-12,62.65,63.36,62.52,63.11,568400,31.27
2011-01-11,63.10,63.15,61.48,62.21,550600,30.83
2011-01-10,62.69,63.63,62.02,62.95,1104400,31.19
2011-01-07,60.00,63.11,59.78,62.72,1448800,31.08
2011-01-06,59.29,59.76,58.76,59.70,761200,29.58
2011-01-05,57.16,59.85,57.12,59.11,1016000,29.29
2011-01-04,58.31,58.37,56.53,57.41,470600,28.45
2011-01-03,57.50,58.26,57.34,57.88,462000,28.68
2010-12-31,57.48,57.90,56.69,56.69,375600,28.09
2010-12-30,57.39,57.86,57.37,57.49,319400,28.49
2010-12-29,57.24,58.37,56.87,57.43,580200,28.46
2010-12-28,56.70,57.20,56.35,57.04,428800,28.27
2010-12-27,57.18,57.31,55.73,56.55,460000,28.02
2010-12-23,58.31,58.60,57.30,57.40,284600,28.44
2010-12-22,59.30,59.59,58.10,58.30,449800,28.89
2010-12-21,57.90,59.17,57.65,59.06,592200,29.27
2010-12-20,57.49,57.89,57.01,57.67,811200,28.58
2010-12-17,56.49,57.66,56.04,57.49,1553200,28.49
2010-12-16,56.59,56.80,55.87,56.52,716400,28.01
2010-12-15,56.46,57.03,56.00,56.59,899200,28.04
2010-12-14,56.49,57.18,56.15,56.34,587800,27.92
2010-12-13,57.11,57.43,56.23,56.49,540200,27.99
2010-12-10,56.55,57.00,55.88,56.95,716600,28.22
2010-12-09,56.42,56.63,55.90,56.37,585000,27.93
2010-12-08,56.28,56.28,55.25,56.03,400400,27.76
2010-12-07,56.66,56.92,55.69,56.20,543800,27.85
2010-12-06,55.85,56.35,55.53,56.04,493000,27.77
2010-12-03,56.00,56.00,55.47,55.89,569400,27.70
2010-12-02,55.33,55.57,54.70,55.32,411600,27.41
2010-12-01,55.80,56.00,55.02,55.46,636800,27.48
2010-11-30,54.87,55.34,54.55,55.00,499400,27.25
2010-11-29,55.52,56.16,54.66,55.50,485400,27.50
2010-11-26,55.66,56.00,55.40,55.92,363600,27.71
2010-11-24,54.75,56.00,54.34,56.00,678800,27.75
2010-11-23,54.95,55.10,54.24,54.63,518600,27.07
2010-11-22,54.91,55.60,54.57,55.45,558200,27.48
2010-11-19,54.05,55.41,53.79,55.03,681400,27.27
2010-11-18,53.09,54.51,53.09,54.14,756000,26.83
2010-11-17,54.31,54.67,52.66,52.90,670400,26.21
2010-11-16,53.63,54.34,53.28,54.17,914000,26.84
2010-11-15,54.36,54.48,53.52,54.05,416200,26.78
2010-11-12,53.28,54.78,53.27,53.88,679200,26.70
2010-11-11,54.00,55.00,53.25,53.70,581200,26.61
2010-11-10,53.54,54.17,53.04,54.08,599600,26.80
2010-11-09,55.10,55.36,53.36,53.54,604400,26.53
2010-11-08,55.53,55.70,54.70,55.10,624200,27.30
2010-11-05,55.20,56.48,55.20,55.88,861400,27.69
2010-11-04,54.76,55.42,54.31,55.25,926000,27.38
2010-11-03,53.30,54.27,52.89,54.04,534800,26.78
2010-11-02,52.87,53.38,52.54,53.25,572000,26.39
2010-11-01,52.79,52.86,52.04,52.44,668400,25.99
2010-10-29,52.59,53.00,52.07,52.80,456400,26.16
2010-10-28,52.50,53.02,51.68,52.81,695200,26.17
2010-10-27,51.11,52.39,50.54,52.27,684600,25.90
2010-10-26,50.85,51.92,50.16,51.32,622800,25.43
2010-10-25,50.55,51.38,50.24,50.83,670400,25.19
2010-10-22,49.44,50.45,49.30,50.34,827400,24.95
2010-10-21,50.14,50.43,48.14,49.27,1431200,24.42
2010-10-20,46.80,49.70,46.80,49.41,1025800,24.48
2010-10-19,46.93,47.56,46.12,46.48,735800,23.03
2010-10-18,47.15,47.64,47.03,47.59,551400,23.58
2010-10-15,48.04,48.06,46.76,47.15,840600,23.36
2010-10-14,47.43,47.59,47.01,47.38,774600,23.48
2010-10-13,47.65,47.75,47.20,47.54,799200,23.56
2010-10-12,46.75,47.53,46.54,47.32,717000,23.45
2010-10-11,48.14,48.43,47.00,47.02,628400,23.30
2010-10-08,46.62,48.69,46.61,48.19,1606200,23.88
2010-10-07,49.11,49.38,44.86,46.50,3841200,23.04
2010-10-06,48.88,49.58,48.35,48.75,521800,24.16
2010-10-05,49.04,49.14,47.78,48.86,1283600,24.21
2010-10-04,49.72,50.36,47.99,48.57,756200,24.07
2010-10-01,51.73,51.85,49.47,49.79,831800,24.67
2010-09-30,51.22,51.85,50.91,51.03,1290400,25.29
2010-09-29,49.50,51.29,49.24,50.92,1037200,25.23
2010-09-28,50.05,50.32,49.05,49.64,628400,24.60
2010-09-27,48.34,51.00,48.11,49.97,1114000,24.76
2010-09-24,47.82,48.33,47.43,47.86,567400,23.72
2010-09-23,48.06,48.63,46.88,47.10,762400,23.34
2010-09-22,48.99,49.43,48.26,48.34,558000,23.95
2010-09-21,47.54,49.70,47.50,49.30,1142600,24.43
2010-09-20,47.25,47.69,47.00,47.44,712400,23.51
2010-09-17,48.21,48.44,46.69,46.96,846800,23.27
2010-09-16,48.27,48.27,47.40,47.94,590400,23.76
2010-09-15,47.37,49.02,47.32,48.42,994200,23.99
2010-09-14,47.01,48.65,46.70,47.44,865600,23.51
2010-09-13,47.00,47.79,46.82,47.23,808000,23.40
2010-09-10,46.61,46.95,46.23,46.26,756800,22.92
2010-09-09,46.10,46.66,45.33,46.33,1212600,22.96
2010-09-08,46.02,46.24,45.02,45.32,818400,22.46
2010-09-07,46.99,46.99,45.86,45.98,1058200,22.78
2010-09-03,47.37,48.20,46.97,47.32,1051200,23.45
2010-09-02,45.09,46.86,44.62,46.46,1167400,23.02
2010-09-01,44.93,45.53,43.94,45.21,1813000,22.40
2010-08-31,44.35,44.68,43.89,44.23,1816800,21.92
2010-08-30,44.75,45.28,44.36,44.37,1293200,21.99
2010-08-27,44.91,45.11,44.08,44.80,1687800,22.20
2010-08-26,45.77,45.99,44.43,44.52,1232400,22.06
2010-08-25,46.57,46.57,45.01,45.56,2015400,22.58
2010-08-24,47.36,47.95,46.18,47.12,1045600,23.35
2010-08-23,50.27,51.16,48.26,48.29,938800,23.93
2010-08-20,51.10,51.10,48.80,50.04,1523800,24.80
2010-08-19,53.74,54.19,51.36,51.44,1113600,25.49
2010-08-18,53.00,54.19,52.69,54.01,1528800,26.76
2010-08-17,52.69,53.88,52.64,53.21,878200,26.37
2010-08-16,50.76,52.37,50.30,52.07,708000,25.80
2010-08-13,49.83,51.40,49.33,51.11,773600,25.33
2010-08-12,48.68,50.85,48.15,50.12,789600,24.84
2010-08-11,51.51,52.25,49.68,49.76,967800,24.66
2010-08-10,53.91,53.91,52.51,53.01,786400,26.27
2010-08-09,52.87,54.66,52.72,54.09,1974800,26.80
2010-08-06,51.76,52.85,51.10,52.70,880800,26.11
2010-08-05,51.00,52.68,50.79,52.44,1239800,25.99
2010-08-04,51.74,51.82,50.65,51.30,820400,25.42
2010-08-03,52.46,52.74,51.00,51.34,560400,25.44
2010-08-02,52.80,53.00,52.08,52.95,815000,26.24
2010-07-30,50.96,52.01,50.68,51.59,758600,25.56
2010-07-29,52.03,52.35,50.62,51.75,703600,25.64
2010-07-28,50.74,52.17,50.74,51.46,955200,25.50
2010-07-27,52.44,52.91,50.00,50.96,1611600,25.25
2010-07-26,50.38,51.97,50.24,51.88,1364600,25.71
2010-07-23,49.26,50.12,49.06,50.00,2335600,24.78
2010-07-22,48.80,49.31,48.08,49.26,1166200,24.41
2010-07-21,49.06,49.53,47.70,47.93,1013800,23.75
2010-07-20,47.52,48.97,47.07,48.93,1046000,24.25
2010-07-19,48.09,48.09,45.80,47.70,923200,23.64
2010-07-16,48.43,48.65,47.81,47.86,1023800,23.72
2010-07-15,48.65,49.12,47.84,48.50,962000,24.03
2010-07-14,47.68,49.37,47.68,48.83,971600,24.20
2010-07-13,47.56,48.00,47.22,47.78,1028400,23.68
2010-07-12,47.35,47.62,45.82,46.90,652400,23.24
2010-07-09,47.31,47.89,47.05,47.64,482400,23.61
2010-07-08,47.16,47.75,46.22,47.31,803000,23.44
2010-07-07,44.91,47.10,44.16,47.04,1048800,23.31
2010-07-06,43.54,46.87,43.54,44.67,1575000,22.14
2010-07-02,44.66,44.74,42.00,43.24,859600,21.43
2010-07-01,45.43,46.54,43.25,44.26,1215200,21.93
2010-06-30,45.46,46.92,44.91,44.95,1148800,22.27
2010-06-29,47.33,47.33,45.02,45.23,1149400,22.41
2010-06-28,47.61,49.39,47.58,48.33,792000,23.95
2010-06-25,48.57,48.96,47.03,47.50,1660200,23.54
2010-06-24,49.35,49.92,48.39,48.47,867800,24.02
2010-06-23,49.60,50.64,48.62,49.85,1207600,24.70
2010-06-22,51.87,52.09,49.58,49.63,1025400,24.59
2010-06-21,53.58,53.70,51.34,51.72,776600,25.63
2010-06-18,53.26,54.13,52.31,52.59,1107400,26.06
2010-06-17,53.30,53.82,52.85,53.30,1315000,26.41
2010-06-16,51.50,53.19,50.46,52.80,1851000,26.16
2010-06-15,51.34,52.23,51.34,51.76,1201400,25.65
2010-06-14,51.72,52.60,51.04,51.27,1368600,25.41
2010-06-11,48.49,50.86,47.81,50.86,2031000,25.20
2010-06-10,48.20,49.17,47.76,49.01,1121200,24.29
2010-06-09,48.21,49.17,47.54,47.85,918000,23.71
2010-06-08,47.53,48.09,46.27,47.55,698000,23.56
2010-06-07,48.81,48.87,47.12,47.19,703800,23.38
2010-06-04,48.68,49.64,48.11,48.25,1075600,23.91
2010-06-03,49.24,50.70,49.24,50.29,1241000,24.92
2010-06-02,46.94,49.93,46.94,49.93,1862800,24.74
2010-06-01,46.85,47.08,46.02,46.18,1353200,22.88
2010-05-28,48.72,48.72,46.65,46.70,1652800,23.14
2010-05-27,47.50,49.05,47.13,48.70,1636000,24.13
2010-05-26,46.30,48.07,45.60,46.72,2225000,23.15
2010-05-25,43.04,46.21,42.88,45.95,1710200,22.77
2010-05-24,44.34,44.99,44.04,44.36,1150400,21.98
2010-05-21,41.17,44.81,41.12,44.35,1734600,21.98
2010-05-20,43.63,44.71,42.31,42.34,1823800,20.98
2010-05-19,45.14,46.06,44.64,45.42,1762400,22.51
2010-05-18,46.17,46.59,45.33,45.51,1531800,22.55
2010-05-17,44.96,46.10,43.90,45.45,938600,22.52
2010-05-14,45.31,45.53,44.26,44.82,675800,22.21
2010-05-13,45.89,46.90,45.32,45.62,777200,22.61
2010-05-12,44.38,46.10,44.38,46.05,1046000,22.82
2010-05-11,42.74,44.53,42.37,44.31,1007200,21.96
2010-05-10,42.99,43.55,42.24,43.45,1243600,21.53
2010-05-07,39.80,42.20,39.23,41.03,2755800,20.33
