,Квантиль,Значение
314,0.315,1.1090200865209894
315,0.316,1.1091512971897137
316,0.317,1.1092797396266931
317,0.318,1.109406418942368
318,0.319,1.1095831358412385
319,0.32,1.1097059483761171
320,0.321,1.1098072649779585
321,0.322,1.1098933984455082
322,0.323,1.1100511172722949
323,0.324,1.1102054181172085
324,0.325,1.110309640742952
325,0.326,1.1104778952664596
326,0.327,1.1105812745813095
327,0.328,1.1107258669879494
328,0.329,1.1107966404764524
329,0.33,1.1109380372065452
330,0.331,1.1110517818164158
331,0.332,1.1112656611184821
332,0.333,1.1113993626485235
333,0.334,1.1115041304054198
334,0.335,1.1115726516368873
335,0.336,1.1117300138360369
336,0.337,1.111841663515028
337,0.338,1.1119193456393752
338,0.339,1.112029409010781
339,0.34,1.1121791618461836
340,0.341,1.1122532163446448
341,0.342,1.1125110790597832
342,0.343,1.1125939594603393
343,0.34400000000000003,1.1127080375193896
344,0.34500000000000003,1.1128104966954708
345,0.34600000000000003,1.1128642018960884
346,0.34700000000000003,1.1129496884031378
347,0.34800000000000003,1.1131512967014183
348,0.34900000000000003,1.1132244096874824
349,0.35000000000000003,1.113292550643329
350,0.35100000000000003,1.1134628509816797
351,0.35200000000000004,1.113557271916549
352,0.353,1.1136303263128609
353,0.354,1.1137208673140664
354,0.355,1.1137628254108176
355,0.356,1.113861655969821
356,0.357,1.113922614528142
357,0.358,1.114000831102197
358,0.359,1.1140978953416822
359,0.36,1.1141835706197047
360,0.361,1.1142975290516277
361,0.362,1.1143890169821358
362,0.363,1.1145201542518097
363,0.364,1.1147006269445887
364,0.365,1.1147942646460791
365,0.366,1.1149830559468539
366,0.367,1.1150552459526017
367,0.368,1.115121733795987
368,0.369,1.115205355930359
369,0.37,1.115352395288616
370,0.371,1.1154421709467317
371,0.372,1.1155206311425618
372,0.373,1.1155687094121864
373,0.374,1.115699838013387
374,0.375,1.1158288901575937
375,0.376,1.115883509548701
376,0.377,1.1159299412425336
377,0.378,1.1160163543222479
378,0.379,1.116102265073215
379,0.38,1.116212312617015
380,0.381,1.1163086942399547
381,0.382,1.1163901241585696
382,0.383,1.1165695687417307
383,0.384,1.1166539781006093
384,0.385,1.116774675118477
385,0.386,1.1168714016143395
386,0.387,1.1169652569121418
387,0.388,1.1170925678695647
388,0.389,1.1172074779624561
389,0.39,1.1173251693668953
390,0.391,1.117423223411234
391,0.392,1.1175030252439246
392,0.393,1.1175843410058035
393,0.394,1.1176631666252823
394,0.395,1.117771816059484
395,0.396,1.1178545549453431
396,0.397,1.1179757113265636
397,0.398,1.1181628900968812
398,0.399,1.1182498484928354
399,0.4,1.1183675982098693
400,0.401,1.1184663112015214
401,0.402,1.1185757127277982
402,0.403,1.118699810366505
403,0.404,1.1187615260510946
404,0.405,1.1188529449368936
405,0.406,1.1189807338230817
406,0.40700000000000003,1.119084896962701
407,0.40800000000000003,1.1191645529830225
408,0.40900000000000003,1.1193091422057513
409,0.41000000000000003,1.1194179013520624
410,0.41100000000000003,1.1194826787921535
411,0.41200000000000003,1.1195947714709453
412,0.41300000000000003,1.1196754128991682
413,0.41400000000000003,1.1197802233330536
414,0.41500000000000004,1.1198801336407616
415,0.41600000000000004,1.1199586655926155
416,0.41700000000000004,1.1200607204494928
417,0.418,1.1201308344513135
418,0.419,1.1203025332265681
419,0.42,1.1203750277671816
420,0.421,1.1205008929670899
421,0.422,1.1205885114666057
422,0.423,1.1206397073004488
423,0.424,1.1207529833490881
424,0.425,1.1208318844467202
425,0.426,1.1209180316936913
426,0.427,1.1210794323367834
427,0.428,1.1212384293938595
428,0.429,1.1214242297882078
429,0.43,1.1215616171811482
430,0.431,1.1216947585889212
431,0.432,1.1218116767753392
432,0.433,1.1219005124575545
433,0.434,1.1219903575538674
434,0.435,1.122105533168224
435,0.436,1.122153723274549
436,0.437,1.1222304809497665
437,0.438,1.1222880410704223
438,0.439,1.1223820208894255
439,0.44,1.1225119066540366
440,0.441,1.1226035440124131
441,0.442,1.1226665001302814
442,0.443,1.1227763375353488
443,0.444,1.1229170385218292
444,0.445,1.123030173892328
445,0.446,1.1231305494519441
446,0.447,1.1232136396488537
447,0.448,1.123303291995797
448,0.449,1.1234077149969104
449,0.45,1.1234876615455192
450,0.451,1.1236325606010886
451,0.452,1.1237737021494087
452,0.453,1.1238766216178093
453,0.454,1.1239529670023283
454,0.455,1.124080180751446
455,0.456,1.1242048793502781
456,0.457,1.124265120511116
457,0.458,1.1243446369032255
458,0.459,1.1244061540985442
459,0.46,1.124472586761297
460,0.461,1.1246307339879422
461,0.462,1.1246963943938804
462,0.463,1.124806803408977
463,0.464,1.124899964224488
464,0.465,1.1250143206579124
465,0.466,1.1251507614445637
466,0.467,1.1252497687774112
467,0.468,1.1253412315755198
468,0.46900000000000003,1.1253916375857105
469,0.47000000000000003,1.1255521755494409
470,0.47100000000000003,1.125628099763948
471,0.47200000000000003,1.1257049645574557
472,0.47300000000000003,1.1258236349702346
473,0.47400000000000003,1.125983019105115
474,0.47500000000000003,1.1261142660093344
475,0.47600000000000003,1.1261807255150977
476,0.47700000000000004,1.126243391936994
477,0.47800000000000004,1.1263610227234397
478,0.47900000000000004,1.126489095732495
479,0.48000000000000004,1.1265845099696872
480,0.481,1.1266742685320699
481,0.482,1.126793620672692
482,0.483,1.1268861597208
483,0.484,1.1269761158614293
484,0.485,1.127145584850623
485,0.486,1.1272711933278612
486,0.487,1.127355595773144
487,0.488,1.12749090531048
488,0.489,1.127549054524563
489,0.49,1.127631799530088
490,0.491,1.1277412026418072
491,0.492,1.1278207692013007
492,0.493,1.12795261559899
493,0.494,1.1280748663296785
494,0.495,1.1281918168692684
495,0.496,1.1282489045821307
496,0.497,1.128350024314685
497,0.498,1.1284349866261194
498,0.499,1.1285791614193101
499,0.5,1.1286880847836311
500,0.501,1.1287651688630431
501,0.502,1.1288367545722002
502,0.503,1.1289178296552862
503,0.504,1.129107381246961
504,0.505,1.129203043303164
505,0.506,1.1292702435189677
506,0.507,1.1294146414689186
507,0.508,1.129506105135051
508,0.509,1.1296118839934068
509,0.51,1.12973997683337
510,0.511,1.1298551880432643
511,0.512,1.1299701825877102
512,0.513,1.1300493870347714
513,0.514,1.1301464070241969
514,0.515,1.1301969346197909
515,0.516,1.130254404856263
516,0.517,1.1303478272614713
517,0.518,1.1304869974610134
518,0.519,1.130613181956788
519,0.52,1.1306849751964774
520,0.521,1.1307277940458196
521,0.522,1.1307983216650874
522,0.523,1.130894991762649
523,0.524,1.1309869182857297
524,0.525,1.1311419394857811
525,0.526,1.1312186879725665
526,0.527,1.1313043828152438
527,0.528,1.1313840471875538
528,0.529,1.1314678281470294
529,0.53,1.1316228692381236
530,0.531,1.1317119825716409
531,0.532,1.1318053477660461
532,0.533,1.1319161969529046
533,0.534,1.1320300352950583
534,0.535,1.132095659082566
535,0.536,1.1322322743239872
536,0.537,1.132301320606889
537,0.538,1.1323861516794438
538,0.539,1.1324354922790507
539,0.54,1.1325235509996814
540,0.541,1.1326385584586134
541,0.542,1.1327502958817015
542,0.543,1.132884326514408
543,0.544,1.133006062505015
544,0.545,1.133083081024069
545,0.546,1.133191240260611
546,0.547,1.1332866902905172
547,0.548,1.1333744268173795
548,0.549,1.1334540659304793
549,0.55,1.133575098824518
550,0.551,1.1336694387073134
551,0.552,1.1337788547839143
552,0.553,1.1338259267524116
553,0.554,1.1338902409178018
554,0.555,1.1339973301571353
555,0.556,1.134097631881112
556,0.557,1.1342244788490654
557,0.558,1.1343191523907348
558,0.559,1.134426119618059
559,0.56,1.134572650606703
560,0.561,1.1346726191196597
561,0.562,1.1348225808138976
562,0.5630000000000001,1.1349328660783922
563,0.5640000000000001,1.135004711366912
564,0.5650000000000001,1.1350625203739548
565,0.5660000000000001,1.1351076669763642
566,0.5670000000000001,1.1351647427756792
567,0.5680000000000001,1.1352230649470136
568,0.5690000000000001,1.1353776904746768
569,0.5700000000000001,1.135489092077456
570,0.5710000000000001,1.135541873663616
571,0.5720000000000001,1.1355958058517395
572,0.5730000000000001,1.1357085583303272
573,0.5740000000000001,1.1358067210265794
574,0.5750000000000001,1.1359025424606068
575,0.5760000000000001,1.1359996469701528
576,0.5770000000000001,1.1360872822340584
577,0.578,1.1361998120821717
578,0.579,1.136300102442866
579,0.58,1.1363992219506056
580,0.581,1.1364780588906398
581,0.582,1.1365757569263841
582,0.583,1.1366586799594673
583,0.584,1.1367546188402278
584,0.585,1.1368262235350342
585,0.586,1.1369112973690931
586,0.587,1.1369730610017106
587,0.588,1.1370539011334455
588,0.589,1.1371348654524156
589,0.59,1.1372681233436233
590,0.591,1.1373822032860763
591,0.592,1.1374568625924355
592,0.593,1.1375658798851858
593,0.594,1.1376409924395374
594,0.595,1.1377141655951308
595,0.596,1.1378071733004198
596,0.597,1.137909497838189
597,0.598,1.1380159902932105
598,0.599,1.138092498700832
599,0.6,1.138247900556387
600,0.601,1.1383344462656588
601,0.602,1.138490920562999
602,0.603,1.1385825524081237
603,0.604,1.1386656592433684
604,0.605,1.1387588580658097
605,0.606,1.138874655213062
606,0.607,1.138954898928338
607,0.608,1.139115270499907
608,0.609,1.1391913961527882
609,0.61,1.1392760980838097
610,0.611,1.1394198704397975
611,0.612,1.139474784775547
612,0.613,1.1396017622893275
613,0.614,1.1397096149411703
614,0.615,1.139853971151969
615,0.616,1.1400074181982442
616,0.617,1.1401010630266413
617,0.618,1.140168027533487
618,0.619,1.1402752578997664
619,0.62,1.1403516579783732
620,0.621,1.140430743911649
621,0.622,1.1404982339480831
622,0.623,1.1405746180070877
623,0.624,1.140656848062324
624,0.625,1.1407386962629145
625,0.626,1.1408423950651847
626,0.627,1.1410160013401456
627,0.628,1.141247631558565
628,0.629,1.1413402811988123
629,0.63,1.141453426236348
630,0.631,1.1415760793401701
631,0.632,1.1416847800005732
632,0.633,1.1417592306591935
633,0.634,1.1419161963289701
634,0.635,1.1420716530731139
635,0.636,1.1421666920161555
636,0.637,1.1422456110829597
637,0.638,1.1423181872204515
638,0.639,1.1423924478358627
639,0.64,1.1424836844545418
640,0.641,1.142627373421203
641,0.642,1.1427210317945091
642,0.643,1.142817046027632
643,0.644,1.1429037447230481
644,0.645,1.1430037367665187
645,0.646,1.143130797867654
646,0.647,1.1432600468121317
647,0.648,1.143367424498661
648,0.649,1.143547155316399
649,0.65,1.1436454704040782
650,0.651,1.14376378996011
651,0.652,1.1439234089792407
652,0.653,1.1440758220139977
653,0.654,1.1441221207996213
654,0.655,1.1442381444136536
655,0.656,1.1443278327610613
656,0.657,1.1444137326386763
657,0.658,1.1444651276848297
658,0.659,1.1446327068279594
659,0.66,1.1447057696968101
660,0.661,1.1447980941347238
661,0.662,1.1450009269109418
662,0.663,1.1450958060162906
663,0.664,1.1451915637332104
664,0.665,1.145275853555173
665,0.666,1.145364108877804
666,0.667,1.1454870757921238
667,0.668,1.1456240239921014
668,0.669,1.1457375779837689
669,0.67,1.1458413421089624
670,0.671,1.1459447118181698
671,0.672,1.146070898329524
672,0.673,1.1461628998779776
673,0.674,1.1462254735067545
674,0.675,1.1463227573577068
675,0.676,1.146456919207477
676,0.677,1.1466054055370665
677,0.678,1.1467255871788535
678,0.679,1.1468000489284527
679,0.68,1.146972707803036
680,0.681,1.1470961862674824
681,0.682,1.1472205389458088
682,0.683,1.1474239581309202
683,0.684,1.1475558796277168
684,0.685,1.1476913273369824
685,0.686,1.1477804034107928
686,0.687,1.1478964890812764
687,0.6880000000000001,1.148006570615167
688,0.6890000000000001,1.1480954395495018
689,0.6900000000000001,1.1481991866998467
690,0.6910000000000001,1.148283336010282
691,0.6920000000000001,1.148372942303006
692,0.6930000000000001,1.148480036780887
693,0.6940000000000001,1.1485589823276587
694,0.6950000000000001,1.14867507536435
695,0.6960000000000001,1.148807247945249
696,0.6970000000000001,1.148855670665718
697,0.6980000000000001,1.1489830804689025
698,0.6990000000000001,1.1491159769928576
699,0.7000000000000001,1.1492023554868203
700,0.7010000000000001,1.1492913281426484
701,0.7020000000000001,1.1494556891343064
702,0.7030000000000001,1.1495765477446127
703,0.7040000000000001,1.1497341732981168
704,0.705,1.1498391679402564
705,0.706,1.1499071707511206
706,0.707,1.1500676216274326
707,0.708,1.1502002577020223
708,0.709,1.1503025543772605
709,0.71,1.1503727566143032
710,0.711,1.1504772149030853
711,0.712,1.1506127688077212
712,0.713,1.1507631044023334
713,0.714,1.1509124302513563
714,0.715,1.1510191555204665
715,0.716,1.1511389443219255
716,0.717,1.151243503005615
717,0.718,1.1513611429218935
718,0.719,1.151439157550059
719,0.72,1.1515928686500247
720,0.721,1.151704073496248
721,0.722,1.1518146363332284
722,0.723,1.1519237782668095
723,0.724,1.152089437259878
724,0.725,1.1522402557915403
725,0.726,1.1523982369475112
726,0.727,1.1524818986077174
727,0.728,1.1525877126061406
728,0.729,1.1526743763506415
729,0.73,1.1528792407750381
730,0.731,1.15297215759486
731,0.732,1.1530714675719302
732,0.733,1.15325879634835
733,0.734,1.1534801841764148
734,0.735,1.1535923448094358
735,0.736,1.1537263726903568
736,0.737,1.1538649417759639
737,0.738,1.15405007285574
738,0.739,1.154251450822907
739,0.74,1.1544552693843104
740,0.741,1.154538556313446
741,0.742,1.1546445863357897
742,0.743,1.1547898720819918
743,0.744,1.154898788747761
744,0.745,1.154971299759482
745,0.746,1.1552482919845644
746,0.747,1.155432160281872
747,0.748,1.1555289888665756
748,0.749,1.1556572526333047
749,0.75,1.155761805382747
750,0.751,1.1558270996107214
751,0.752,1.1559332956197725
752,0.753,1.1560496514180205
753,0.754,1.1561508100394062
754,0.755,1.156284133038064
755,0.756,1.1564058598578686
756,0.757,1.1565470969377807
757,0.758,1.1567075617412999
758,0.759,1.1567765821895797
759,0.76,1.1568696858734286
760,0.761,1.156976675949733
761,0.762,1.1570881730257478
762,0.763,1.1572280356408358
763,0.764,1.157368438046117
764,0.765,1.1574944016480537
765,0.766,1.1576672496981892
766,0.767,1.1577525968695825
767,0.768,1.1578864258052812
768,0.769,1.157997901617448
769,0.77,1.1580862528983435
770,0.771,1.1582075687908029
771,0.772,1.1583560674798945
772,0.773,1.1584818708266877
773,0.774,1.1585620303640642
774,0.775,1.158681718518967
775,0.776,1.1588205245469745
776,0.777,1.1589880819084601
777,0.778,1.1590719919945223
778,0.779,1.1592175106823417
779,0.78,1.1594262349605946
780,0.781,1.159593406838837
781,0.782,1.159730117152186
782,0.783,1.1598409876744877
783,0.784,1.159944112164774
784,0.785,1.160106839216818
785,0.786,1.1602496130161477
786,0.787,1.1603862984796087
787,0.788,1.1605354483673147
788,0.789,1.1607499087437456
789,0.79,1.160884068244369
790,0.791,1.1609387478408297
791,0.792,1.1610465379544503
792,0.793,1.1612365220382155
793,0.794,1.1613813348025037
794,0.795,1.1614684705664118
795,0.796,1.161636592883367
796,0.797,1.1618566888028499
797,0.798,1.161983157422185
798,0.799,1.1620816902794597
799,0.8,1.162233850937133
800,0.801,1.162374029899174
801,0.802,1.1624667461995943
802,0.803,1.1625700770110312
803,0.804,1.1627000185056784
804,0.805,1.1628308285815299
805,0.806,1.162925782807
806,0.807,1.1630634348612805
807,0.808,1.163183216308418
808,0.809,1.1633579241293337
809,0.81,1.1634766700357517
810,0.811,1.1636477145510715
811,0.812,1.1637880848215243
812,0.8130000000000001,1.1639075150236409
813,0.8140000000000001,1.1640470738491324
814,0.8150000000000001,1.164132057082698
815,0.8160000000000001,1.1642056187979377
816,0.8170000000000001,1.1642923505153184
817,0.8180000000000001,1.1644187428029225
818,0.8190000000000001,1.1645624611988303
819,0.8200000000000001,1.1647738790093898
820,0.8210000000000001,1.1650011828635543
821,0.8220000000000001,1.1651276733072236
822,0.8230000000000001,1.1652384610682454
823,0.8240000000000001,1.165405598269204
824,0.8250000000000001,1.16558827294911
825,0.8260000000000001,1.165783333482291
826,0.8270000000000001,1.1659854151151463
827,0.8280000000000001,1.166087435580084
828,0.8290000000000001,1.1662364592828134
829,0.8300000000000001,1.1663425781475816
830,0.8310000000000001,1.166453789414096
831,0.8320000000000001,1.1666013576736893
832,0.8330000000000001,1.1668257134994415
833,0.834,1.167002370693729
834,0.835,1.167134539889786
835,0.836,1.1672900293345183
836,0.837,1.1674906487608334
837,0.838,1.167822921395658
838,0.839,1.1679028461203802
839,0.84,1.168077632233317
840,0.841,1.1682519764721242
841,0.842,1.1684190123894587
842,0.843,1.1685918348343483
843,0.844,1.168803846749205
844,0.845,1.1689720951792957
845,0.846,1.1692042163771388
846,0.847,1.1693736246338244
847,0.848,1.1695626394475744
848,0.849,1.1697884277586152
849,0.85,1.1699344818119242
850,0.851,1.1700774430258432
851,0.852,1.170258805706649
852,0.853,1.1705053438113118
853,0.854,1.1707080258734908
854,0.855,1.17095383017441
855,0.856,1.1711161488833037
856,0.857,1.171293131487709
857,0.858,1.1713517518164063
858,0.859,1.1715176303598418
859,0.86,1.1717100384819696
860,0.861,1.1718965548949032
861,0.862,1.1719939987418149
862,0.863,1.1721369426563746
863,0.864,1.1723141309756542
864,0.865,1.1725495295734414
865,0.866,1.1727340063823437
866,0.867,1.1728974014582865
867,0.868,1.173210858807384
868,0.869,1.173271490744748
869,0.87,1.1734917929105393
870,0.871,1.1737321833411638
871,0.872,1.1740219761606965
872,0.873,1.1741840559169334
873,0.874,1.1744820797255549
874,0.875,1.1747810202224531
875,0.876,1.1749722450852615
876,0.877,1.175090574285303
877,0.878,1.1752002747596106
878,0.879,1.1754434298656873
879,0.88,1.175597550563204
880,0.881,1.1757690382948358
881,0.882,1.1759998286343107
882,0.883,1.1761784059001748
883,0.884,1.1764223338201338
884,0.885,1.1766395780198051
885,0.886,1.1769016461117623
886,0.887,1.1770834930378355
887,0.888,1.1771988410080836
888,0.889,1.1774764605667642
889,0.89,1.1775816298761288
890,0.891,1.1778393487384775
891,0.892,1.178085515200742
892,0.893,1.1782729140661914
893,0.894,1.1785171169748105
894,0.895,1.1786662344117724
895,0.896,1.178898056993384
896,0.897,1.1791297230252145
