<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160114,170000,3.7650000,3.7650000,3.7600000,3.7650000,205100
20160114,180000,3.7650000,3.7700000,3.7600000,3.7600000,519600
20160114,190000,3.7550000,3.7550000,3.7500000,3.7500000,94600
20160115,110000,3.7700000,3.7700000,3.7700000,3.7700000,100
20160115,140000,3.7600000,3.7700000,3.7550000,3.7550000,396000
20160115,150000,3.7550000,3.7550000,3.7500000,3.7500000,120400
20160115,160000,3.7500000,3.7500000,3.7500000,3.7500000,257600
20160115,170000,3.7500000,3.7500000,3.7500000,3.7500000,69000
20160115,180000,3.7500000,3.7500000,3.7400000,3.7400000,439100
20160115,190000,3.7500000,3.7500000,3.7400000,3.7400000,300
20160118,110000,3.7300000,3.7300000,3.7300000,3.7300000,12400
20160118,120000,3.7300000,3.7300000,3.7250000,3.7250000,545000
20160118,150000,3.7500000,3.7500000,3.7400000,3.7400000,200
20160118,180000,3.7400000,3.7400000,3.7300000,3.7300000,2800
20160118,190000,3.7300000,3.7400000,3.7300000,3.7400000,14200
20160119,110000,3.7550000,3.7550000,3.7550000,3.7550000,100
20160119,130000,3.7600000,3.7650000,3.7600000,3.7650000,20000
20160119,140000,3.7500000,3.7500000,3.7300000,3.7300000,24500
20160119,160000,3.7350000,3.7350000,3.7350000,3.7350000,20700
20160119,170000,3.7350000,3.7350000,3.7350000,3.7350000,162500
20160119,180000,3.7350000,3.7350000,3.7300000,3.7300000,217300
20160119,190000,3.7300000,3.7300000,3.7300000,3.7300000,1200
20160120,110000,3.7250000,3.7250000,3.7250000,3.7250000,200
20160120,130000,3.7300000,3.7550000,3.7300000,3.7550000,203700
20160120,160000,3.7350000,3.7350000,3.7350000,3.7350000,600
20160120,170000,3.7550000,3.7550000,3.7550000,3.7550000,100
20160120,180000,3.7550000,3.7550000,3.7550000,3.7550000,100
20160120,190000,3.7350000,3.7350000,3.7350000,3.7350000,200900
20160121,120000,3.7450000,3.7450000,3.7450000,3.7450000,100
20160121,140000,3.7450000,3.7600000,3.7450000,3.7450000,210200
20160121,150000,3.7450000,3.7450000,3.7400000,3.7450000,80100
20160121,160000,3.7400000,3.7400000,3.7400000,3.7400000,60700
20160121,170000,3.7400000,3.7400000,3.7400000,3.7400000,137500
20160121,180000,3.7400000,3.7400000,3.7400000,3.7400000,23100
20160121,190000,3.7400000,3.7400000,3.7400000,3.7400000,1000
20160122,120000,3.7500000,3.7500000,3.7500000,3.7500000,100
20160122,150000,3.7500000,3.7500000,3.7500000,3.7500000,224900
20160122,170000,3.7650000,3.7650000,3.7650000,3.7650000,300
20160122,190000,3.7400000,3.7400000,3.7400000,3.7400000,25200
20160125,120000,3.7500000,3.7500000,3.7500000,3.7500000,1500
20160125,130000,3.7550000,3.7550000,3.7550000,3.7550000,37800
20160125,140000,3.7550000,3.7550000,3.7550000,3.7550000,35100
20160125,150000,3.7550000,3.7550000,3.7550000,3.7550000,32900
20160125,160000,3.7550000,3.7600000,3.7550000,3.7550000,194400
20160125,170000,3.7500000,3.7500000,3.7500000,3.7500000,99500
20160125,180000,3.7500000,3.7500000,3.7500000,3.7500000,70500
20160125,190000,3.7500000,3.7500000,3.7500000,3.7500000,131500
20160126,120000,3.7650000,3.7650000,3.7500000,3.7500000,10600
20160126,130000,3.7500000,3.7500000,3.7500000,3.7500000,5000
20160126,140000,3.7500000,3.7500000,3.7500000,3.7500000,86500
20160126,150000,3.7500000,3.7500000,3.7500000,3.7500000,47600
20160126,160000,3.7500000,3.7500000,3.7500000,3.7500000,12000
20160126,180000,3.7500000,3.7500000,3.7400000,3.7400000,371300
20160126,190000,3.7450000,3.7450000,3.7450000,3.7450000,100
20160127,110000,3.7400000,3.7400000,3.7400000,3.7400000,1100
20160127,120000,3.7450000,3.7450000,3.7450000,3.7450000,1900
20160127,130000,3.7350000,3.7350000,3.7350000,3.7350000,2500
20160127,140000,3.7500000,3.7500000,3.7500000,3.7500000,100
20160127,150000,3.7350000,3.7350000,3.7350000,3.7350000,1000
20160127,160000,3.7350000,3.7350000,3.7350000,3.7350000,1500
20160127,170000,3.7400000,3.7450000,3.7200000,3.7450000,13269700
20160127,190000,3.7500000,3.7500000,3.7400000,3.7400000,200
